what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362179119345
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179120622
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362179129549
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179129755
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362179135118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179137479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179143061
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179150827
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362179153543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179153688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179160287
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179161937
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362179165072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179165216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179173548
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179175083
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362179177315
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362179205815
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179205980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179208924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179210498
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362179246536
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179252426
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362179257681
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362179270537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179271949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179275635
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362179278270
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362179282514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362179285226
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362179308339
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362179315977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179355743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179525463
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1362179582887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362179585511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180224733
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362180224751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362180228373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180243927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180248136
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1362180248146
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1362180248323
error,log,,,"Errors occurred during the build.",1362180248512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180248535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180250568
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362180268049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180273263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180299586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180307655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180316146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180322735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180328172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180333477
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362180361615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362180363966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180374387
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362180374891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362180374977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180389752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180389911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362180398327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362180399272
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362180422958
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362180429077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180433703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180441770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180481907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180489221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362180493087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180496836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180499110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362180525276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362180527874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180539635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180558144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180558182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180558312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362180562285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362180567024
