what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173244453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173247737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173254094
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362173264731
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362173282139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173289815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173292960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173399231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173402634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173406682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173408960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362173433622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173471466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173474887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173516632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173523507
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362173540235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362173544435
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362173553873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173589694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173593903
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362173594069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173595462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173598862
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173599002
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362173600649
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173601940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173604717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173606346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173607971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362173609695
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362173855931
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173870159
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173870225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362173873455
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908585
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908586
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908588
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908589
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908589
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173908592
error,log,,,"",1362173908595
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915081
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915083
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915085
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915087
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915088
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173915089
error,log,,,"",1362173915094
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961884
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961886
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961889
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961891
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961893
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1362173961894
error,log,,,"",1362173961897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362173963780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362173969329
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173972759
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362173983116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174051996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174053546
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174053594
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174053600
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174055198
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174057179
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174057242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362174062289
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174065031
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174068301
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174071278
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174077558
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174080746
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174085026
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362174103396
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174105264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362174119725
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174124261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362174147180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362174154364
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362174158012
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362174172996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174540080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174576719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174578191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174578363
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174580196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174591608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174606755
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174610673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174623888
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1362174666677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174667259
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362174668272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362174668568
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1362174672325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174704280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174704448
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174712556
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174718029
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174724807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174733990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174736636
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174738669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174746335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174751553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174758799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174803185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1362174803212
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174803902
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174804084
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174823343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174832651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174835528
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174836267
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174839811
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362174841027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362174843899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174846572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174849407
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1362174849904
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1362174849930
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1362174850280
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1362174850576
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1362174850756
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174851039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174852338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174852472
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174854268
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174854343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362174905372
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1362174906780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362174922913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362174928277
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362174930958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362174931989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174948356
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1362174948378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174950176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362174956427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1362174956450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1362174959209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362174960095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175052106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175058323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175158311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175165268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175213436
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175215742
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175228563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175257481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175261767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175261790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175263279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175272803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175274931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175275118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175279169
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175284810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362175287516
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175290679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362175302396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175304742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175570038
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175573228
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175605393
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362175605941
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175609850
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175615819
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175626497
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175640194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362175646027
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175651301
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175664057
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175669236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175675655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175683531
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362175685303
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175688638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175713816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175783589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362175783615
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175788610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175793161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175795624
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175805088
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362175826586
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175828001
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175831827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175843782
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1362175846362
error,log,,,"Unhandled event loop exception",1362175849398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175851340
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175853216
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175853257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175855063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175856417
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175884284
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362175887857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175893420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175902715
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175905673
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362175907688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362175907817
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362175925534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175950129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175950276
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1362175966582
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1362175966612
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1362175966649
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1362175966693
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1362175966695
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1362175966732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362175967183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175991580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362175991724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362175995346
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362176001753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362176003449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176005236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176057099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362176066481
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362176073244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176108184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176113665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176114652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176119840
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362176121958
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362176124799
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362176124870
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362176869661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176888433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176892424
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1362176910564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176929068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176954536
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362176954609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362176956557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362176960392
